ADEP,ADES,ICAO Route,Synthesized Route,Hausdorff Distance
KUL,SGN,PIBOS1B PIBOS R208 IKUKO/N0484F400 R208 IGARI/N0510F330 M765 BITOD L637 BITIS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1D PIBOS R208 IGARI M765 BITOD/M078F350 L637 BITIS/N0463F350 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1A PIBOS R208 IGARI M765 BITOD/M079F350 L637 BITIS/N0467F350 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1D PIBOS R208 IGARI M765 BITOD/M078F350 L637 BITIS/N0462F350 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1D PIBOS R208 IGARI/N0468F330 M765 BITOD/M078F330 L637 BITIS/N0468F330 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,DCT PIBOS R208 IGARI M765 BITOD/M083F350 L637 BITIS/N0493F350 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,DCT PIBOS R208 IGARI M765 BITOD/M083F370 L637 BITIS/N0486F370 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M075F290 M765 BITOD/N0458F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M073F290 M765 BITOD/N0448F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M075F290 M765 BITOD/N0455F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M073F290 M765 BITOD/N0454F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M075F290 M765 BITOD/N0456F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M075F290 M765 BITOD/N0457F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1D PIBOS R208 IGARI/M075F290 M765 BITOD/N0457F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M075F290 M765 BITOD/N0459F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M074F290 M765 BITOD/N0454F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M074F290 M765 BITOD/N0452F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1D PIBOS R208 IGARI/M074F290 M765 BITOD/N0453F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1D PIBOS R208 IGARI/M075F290 M765 BITOD/N0458F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M073F290 M765 BITOD/N0456F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1D PIBOS R208 IGARI/M072F290 M765 BITOD/N0443F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M074F290 M765 BITOD/N0455F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M073F290 M765 BITOD/N0446F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS2B PIBOS R208 IGARI M765 BITOD/N0468F350 L637 BITIS BITIS1S,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS2B PIBOS R208 GUPAR/M078F370 R208 IGARI M765 BITOD/N0460F370 L637 BITIS BITIS1S,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1D PIBOS R208 IGARI/M073F290 M765 BITOD/N0448F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M075F290 M765 BITOD/N0455F290 L637 BITIS BITIS1S,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M073F290 M765 BITOD/N0447F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M074F290 M765 BITOD/N0450F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1D PIBOS R208 IGARI/M073F290 M765 BITOD/N0445F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1D PIBOS R208 IGARI/M074F290 M765 BITOD/N0449F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 GUPAR/M078F370 R208 IGARI M765 BITOD/N0459F370 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1B PIBOS R208 IGARI/M073F290 M765 BITOD/N0445F290 L637 BITIS BITIS1T,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1A PIBOS R208 IGARI M765 BITOD/M076F330 L637 BITIS/N0454F330 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1A PIBOS R208 IGARI M765 BITOD/M075F330 L637 BITIS/N0451F330 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1A PIBOS R208 IGARI M765 BITOD/M076F330 L637 BITIS/N0453F330 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1A PIBOS R208 GUPAR/N0456F370 R208 IGARI M765 BITOD/M078F370 L637 BIBAN/M078F390 L637 BITIS/N0453F390 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1A PIBOS R208 IGARI M765 BITOD/M074F330 L637 BITIS/N0439F330 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1A PIBOS R208 IGARI M765 BITOD/M076F330 L637 BITIS/N0455F330 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1A PIBOS R208 IGARI M765 BITOD/M076F330 L637 BITIS/N0456F330 BITIS2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1E PIBOS R208 IKUKO/M075F290 R208 IGARI M765 BITOD/N0458F290 L637 BITIS BITIS2G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SGN,PIBOS1E PIBOS R208 IKUKO/M075F290 R208 IGARI M765 BITOD/N0459F290 L637 BITIS BITIS2G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1577.4367416230589
KUL,SIN,RUSBU1C RUSBU Y511 TOPOR 0145N10310E 0134N10319E GUMPU ALFA BIDUS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1431.175732542846
KUL,SIN,RUSBU1C RUSBU Y511 TOPOR A464 ARAMA DCT LELIB LELIB3B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1451.8579304300931
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO TEBUN1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO TEBUN1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO 0102N10334E 0101N10336E SAMKO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1416.8391490479419
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0155N10357E 0138N10424E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,RUSBU1F RUSBU 0137N10302E TEBUN VAMPO TEBUN1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,7479.14582990446
KUL,SIN,RUSBU1F RUSBU 0120N10308E VAMPO TEBUN1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,7479.14582990446
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0124N10312E VEXEL SAMKO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1416.8391490479419
KUL,SIN,RUSBU1C RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO TEBUN1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0119N10318E VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO 0104N10334E SAMKO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1416.8391490479419
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN 0055N10321E SAMKO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1416.8391490479419
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR 0115N10247E VAMPO TEBUN1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1487.3780590353922
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO 0059N10330E VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1C RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN 0108N10320E ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0138N10310E 0137N10311E 0131N10400E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR 0144N10256E VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN 0111N10318E VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1C RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO IBASU 0102N10341E AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN 0104N10325E VEXEL ABVIP AGROT BITAM 0113N10409E BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0119N10300E 0106N10323E SAMKO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1416.8391490479419
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN 0108N10323E ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN 0112N10318E VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1C RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO IBASU 0058N10334E DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT LELIB LELIB3B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1451.8579304300931
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO IBASU VEXEL ABVIP 0053N10403E BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO IBASU 0059N10339E 0057N10351E DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0117N10318E VAMPO IBASU 0058N10338E 0105N10406E 0116N10413E BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO 0103N10317E VEXEL ABVIP AGROT 0056N10406E DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR 0112N10258E 0111N10258E 0049N10307E 0053N10354E 0112N10410E DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0125N10312E VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN 0110N10319E 0103N10344E BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN 0053N10320E BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0129N10306E 0111N10322E ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU 0125N10312E 0107N10337E BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2142.990793394848
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO IBASU,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,RUSBU1C RUSBU Y511 TOPOR A464 ARAMA DCT 0118N10315E 0116N10315E VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR 0135N10251E TEBUN VAMPO TEBUN1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1487.3780590353922
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN 0103N10323E VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1C RUSBU 0137N10235E 0115N10259E 0059N10324E IBASU VEXEL SAMKO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1416.8391490479419
KUL,SIN,RUSBU1F RUSBU 0138N10306E ARAMA DCT TEBUN 0113N10317E VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU 0156N10217E TEBUN VAMPO TEBUN1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,7479.14582990446
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0117N10315E VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0123N10313E 0109N10329E AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0129N10313E DCT 0118N10324E 0102N10357E 0106N10403E BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1C RUSBU Y511 TOPOR 0114N10252E VAMPO IBASU VEXEL ABVIP AGROT BITAM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1487.3780590353922
KUL,SIN,RUSBU1C RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO IBASU VEXEL 0100N10350E DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0116N10314E 0112N10319E 0103N10347E 0106N10359E DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0123N10313E 0105N10328E VEXEL SAMKO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1416.8391490479419
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO 0051N10329E AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU 0109N10325E AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2142.990793394848
KUL,SIN,RUSBU1C RUSBU 0150N10214E 0048N10307E SAMKO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1416.8391490479419
KUL,SIN,RUSBU1C RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0122N10313E IBASU VEXEL SAMKO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1416.8391490479419
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO IBASU VEXEL 0059N10346E 0059N10352E BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0130N10310E AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0119N10320E 0106N10337E AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0119N10314E VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU 0131N10309E IBASU VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2142.990793394848
KUL,SIN,RUSBU1F RUSBU 0137N10252E 0119N10312E VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2142.990793394848
KUL,SIN,RUSBU1C RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN 0113N10317E 0105N10331E BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1F RUSBU 0106N10316E IBASU VEXEL ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2142.990793394848
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0133N10309E 0129N10311E SAMKO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1416.8391490479419
KUL,SIN,RUSBU1F RUSBU Y511 TOPOR A464 ARAMA DCT 0120N10314E 0110N10322E 0106N10340E BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU Y511 TOPOR 0128N10300E 0115N10316E 0108N10325E AGROT 0101N10401E DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1D RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN TEBUN1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,RUSBU1D RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN TEBUN1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,RUSBU1D RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO IBASU VEXEL ABVIP 0053N10355E BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,RUSBU1D RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN 0111N10325E 0109N10330E AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,DCT RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO 0057N10329E AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,DCT RUSBU Y511 TOPOR A464 ARAMA DCT 0124N10316E BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,DCT RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN 0111N10318E ABVIP AGROT BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,DCT RUSBU Y511 TOPOR A464 ARAMA DCT LELIB LELIB3B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1451.8579304300931
KUL,SIN,DCT RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO TEBUN1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,DCT RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO 0059N10326E BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,DCT RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO TEBUN1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,DCT RUSBU Y511 TOPOR A464 ARAMA DCT 0113N10312E 0102N10322E 0100N10328E 0102N10339E SAMKO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1416.8391490479419
KUL,SIN,DCT RUSBU Y511 TOPOR A464 ARAMA DCT 0126N10312E VAMPO TEBUN1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1471.8522697566495
KUL,SIN,DCT RUSBU Y511 TOPOR A464 ARAMA DCT TEBUN VAMPO IBASU VEXEL ABVIP AGROT 0107N10409E DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
KUL,SIN,DCT RUSBU Y511 TOPOR A464 ARAMA DCT 0129N10310E 0124N10312E 0116N10321E 0105N10350E BITAM DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1890.759759130332
